Category,Custom Name,ASIN,Country Code,Product Title,Product Review URL,Review Rating,Review Date,Reviewer URL,Reviewer Name,Reviewer ID,Review Title,Review Text,Verified Review,Variation ASIN,Deleted,Colour,Size name
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R26REKARDGDCFA,5,29-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AESJFN6G6YBWJS7HKFDOS7SXEWYA,Abhishek Bansiwal,AESJFN6G6YBWJS7HKFDOS7SXEWYA,I am waiting for note 10,Best quality for camera,Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RX9KOI1M5FMAF,5,28-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHKHSHXQCAPGMOHAY7KBT7BT27HQ,Ankur Archana Nigam,AHKHSHXQCAPGMOHAY7KBT7BT27HQ,Writting after using 2 months,Good phone. Good camera in day light,No,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RTY3N419YB1FU,5,28-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AEKJYGAVDLJ44PQYO3B3D3E2IGIA,archana M.,AEKJYGAVDLJ44PQYO3B3D3E2IGIA,Amazing,Very good gaming phone under this prize,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2VP25XIOICXTI,5,28-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHPW5QTTSF5RNW4YZBJY4KM3ZRKQ,Ajinkya,AHPW5QTTSF5RNW4YZBJY4KM3ZRKQ,King of budget smartphones,Really a king of budget smartphones. It's having outstanding camera setup. For gamers liquid cooling is like cherry on cake.,No,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R8P8L390QZP0F,5,28-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFDGJZUTY7XMU3NV4NBXRSHMDETQ,Milan Patel,AFDGJZUTY7XMU3NV4NBXRSHMDETQ,Oll most good mobile,Good,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2SX0RJKLVU2M0,5,28-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHMVHYYCSOOAZPDMLYCYQ65PMYHA,T.Eshonthung khuvung,AHMVHYYCSOOAZPDMLYCYQ65PMYHA,Good,Nice looks👌,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RV9RNHV1Y6P5I,5,26-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AF6IAXTUFPQVNUM23TU7WTN4SQIA,rohitkumar,AF6IAXTUFPQVNUM23TU7WTN4SQIA,Good,Nice phone,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RYUUMBTNEMYBO,5,26-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFI36PALH22FMEYFJUITCAKAUQYA,Paritosh Banik,AFI36PALH22FMEYFJUITCAKAUQYA,best mobile,like this mobile too much,Yes,B07X3P11YY,Not Deleted,Shadow Black,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R396MV5P2HTFBA,5,26-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AEVBVSL45Z4MDBTYUGEPOSCX2YJQ,Ardhanshu Mirdda,AEVBVSL45Z4MDBTYUGEPOSCX2YJQ,I used,Not bad,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RRUJZSTZ58K1P,5,25-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AH2XRBJ6J6XVUY5FR5EVPEZHSHHQ,bhanu,AH2XRBJ6J6XVUY5FR5EVPEZHSHHQ,Awesome,Awesome product great condition I’m satisfied with the mobile,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3CIPXWE1QLKO6,5,25-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AG5QVTWFLHIB3CKXKQWBHPLBZTWA,arun shrivastava,AG5QVTWFLHIB3CKXKQWBHPLBZTWA,8 GB Ram Varient,"Finger print reader is good
Camera quality is good(night time photographs are good as well)
Battery usually lasts through out the day if I use regularly(1 hrs Netflix, 1 hr social media)
However inspire of 8 GB Ram , the phone hangs for a few seconds sometimes.
Otherwise it's a good value for money phone in its price range.",No,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R361GFZMMKBIO,5,25-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGB2JG4LDSPROZX7TAIOVG36NJAA,RAVI PRAKASH,AGB2JG4LDSPROZX7TAIOVG36NJAA,Good,Battery life very poor 😢,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R27NA6H2QOX59X,5,25-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AEATJH5PWLBGKFVGQOXJFJBIUJSA,Mahesh GOUD,AEATJH5PWLBGKFVGQOXJFJBIUJSA,Good,Good,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3OZLV6IS6T1CN,5,25-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AEYJGLFCU7JFQCFAACMOW5FDENEA,Harsh raj,AEYJGLFCU7JFQCFAACMOW5FDENEA,Heating problem too much,Heating problem too much,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R38TO3UXV00X3M,5,24-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AG3JA4UTAQK3TOIMVTGXZBDIATUA,Abhijit Chhajlani,AG3JA4UTAQK3TOIMVTGXZBDIATUA,Perfect choice.,What a magnificent beast. Full satisfied by my mobile. Eriting this after 6 months,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R7T2O74D7NHNZ,5,24-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGUMD3ILTDM7PBVYYDA7W5I2S22Q,Sohan Mallinath Rathod,AGUMD3ILTDM7PBVYYDA7W5I2S22Q,One of the best smartphone ever,"India's No.1
Best Quality
Camera Quality
Battery Life",Yes,B07X3NZZJ1,Not Deleted,Shadow Black,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3RIV1340YTMLS,5,24-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFLJCRBTBNE5XWWNRDDVGOUZRGMA,ketan,AFLJCRBTBNE5XWWNRDDVGOUZRGMA,Good battery backup & camera quality,Very  Nice,Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1X4EFWKMFL1L5,5,24-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AH2SL37IXF4O7LNLJJ5IO3OC4PSA,Shubham kumar verma,AH2SL37IXF4O7LNLJJ5IO3OC4PSA,Kamal ka Phone,Suparb,No,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1I30U9ZGEFYR3,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AF5FLMJF4LLGTY22NG32WY7RKQQQ,Manish Rajbhar,AF5FLMJF4LLGTY22NG32WY7RKQQQ,Awesome phone,There should be more battery backup,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R23JICZP8IYSG0,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AEWPOSUEDZIK7EHB4U7E42MNKYLQ,Ram Pravesh Yadav,AEWPOSUEDZIK7EHB4U7E42MNKYLQ,Awesome pic,Good phone and very good camera,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3HSUPW2YXJLIE,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AG3NHGEYD4IIHIS4I2AQIQ6JLWJA,Shruti arya,AG3NHGEYD4IIHIS4I2AQIQ6JLWJA,Best phone for gaming.,It's best.,No,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R37DP8FHR96R56,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGEENFJHTILPD53GYZBOMCLPI37Q,bhavesh,AGEENFJHTILPD53GYZBOMCLPI37Q,Read before buy,"Everything is okay but it's a mediatek not Snapdragon so this mobile for game lovers only
Camera quality is bad .",Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R19ONKDWYDIU1Z,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AF2YXMIBM5Z4PWZFV5K77YJNLDLA,KAPIL DEVA,AF2YXMIBM5Z4PWZFV5K77YJNLDLA,Overall cool,"Working cool without any problems
Little bit heating effect while charging in summer only 😀😀",Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R25CYSY7O3X48A,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGEV4OO72TVJ3UCARB3DQN4SVIKQ,ramu,AGEV4OO72TVJ3UCARB3DQN4SVIKQ,1+ mobile Fucture,It's awesome mobile camera beet 1+ mobile fucture I'm full satisfaction 😍😍,No,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R9UBL9KJZCG8Q,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGBUJ32HLUET2J2RWCG2NHK2JC3A,Amazon Customer,AGBUJ32HLUET2J2RWCG2NHK2JC3A,Ff,Excellent,No,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R26YCOXD2YYNRQ,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHE76ABXTYRDW4NMB7N2ULPO7QLQ,Sampa g.,AHE76ABXTYRDW4NMB7N2ULPO7QLQ,#64mpquadcambeast Loved it.,This is a fabulous set. If you are looking for a phone with best gaming in middle range then please opt for this one.,No,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R33HDDMD1EBQ5V,5,23-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFADOFBSD3H4JJRAOGCFJNJKMJSA,S. Singh,AFADOFBSD3H4JJRAOGCFJNJKMJSA,Excellent phone,Excellent phone,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1FW1U4G1II1BM,5,22-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHFFQOZRX4AF5AI7EX64CRO2QSDQ,Amazon Customer,AHFFQOZRX4AF5AI7EX64CRO2QSDQ,Best in class,"last two months I'm using this phone, camera, battery, finger print, everything was best in class , value for the money but only issue is heating, if u use Continuesly the phone will heat .",Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RKHE51W3DZM7T,5,22-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGV74FC74JUVI5MY457HLMZKRMEQ,ANAND MOHAN,AGV74FC74JUVI5MY457HLMZKRMEQ,Amazing phone 😊😊,Very good phone 👍👍,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R6IQ4EDNTDL3B,5,22-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGG65SJ5IUNLJWTPX2BEOQLZTUTQ,Deep,AGG65SJ5IUNLJWTPX2BEOQLZTUTQ,Excellent phone...,Excellent phone... Very updated in a budget price.,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R181EEDX5EXQ9D,5,22-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFF5U5JQHXBJ76AGIK6R2FOJ2HQQ,Randhir Kumar,AFF5U5JQHXBJ76AGIK6R2FOJ2HQQ,Good,Nice Phone,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R221XTMJA5IWLP,5,22-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGGZ4KKW6GIKAV2WOVVAYCKT6JWQ,Rajendr,AGGZ4KKW6GIKAV2WOVVAYCKT6JWQ,Good,Nice,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RCT6TW3I01X12,5,22-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGBHZUBHEIABSCE56UHRWDEDRVAQ,Yogesh,AGBHZUBHEIABSCE56UHRWDEDRVAQ,Awsm product..,Happy with the phone performance and quality... Did not face any heating problem...,Yes,B07X3P1N3Q,Not Deleted,Electric Blue,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1JKVC8RGUHIAT,5,22-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFEKZQRBI5DBNEOHJE57XLLRGGYA,sapnanathani,AFEKZQRBI5DBNEOHJE57XLLRGGYA,Value for money,Value for money,Yes,B07X3P1N3Q,Not Deleted,Electric Blue,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R21TAJFZW6EME9,5,21-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHCOWVHL6C4MAKCBMM6FFMIWE2TQ,Rana Das,AHCOWVHL6C4MAKCBMM6FFMIWE2TQ,Awesome phone.,Just awesom.,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3U3DETUL92U4D,5,21-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AE6RPTWTHKHGVB2YC2IJBY3QK73Q,anand from CSI snk friends,AE6RPTWTHKHGVB2YC2IJBY3QK73Q,Nice one,Very good product from redmi fully satisfied at this price range,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R183KWXPC30U1J,5,21-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFWWC7QBP2GFEOMA5V44FGCLKMEQ,Dipen Saikia,AFWWC7QBP2GFEOMA5V44FGCLKMEQ,Best in this price segment,Best in this price segment.,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1N4DNXHSU0YF1,5,21-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGJWTSECBRU36KCWHS7ZTZQXQF2Q,Md Hosenur Rahaman,AGJWTSECBRU36KCWHS7ZTZQXQF2Q,Perfect💯✨,Very good products,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2ZFST6PWLJQ5F,5,21-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGCTNP3Z5Z25CZ4543YXOUO3MJMA,Sanat Sahu,AGCTNP3Z5Z25CZ4543YXOUO3MJMA,Best,Product best hai,No,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2AQ6LW64LIEU7,5,20-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFVRD5O2Y3ZPP7TORIB7YBH7TWYQ,Nisha,AFVRD5O2Y3ZPP7TORIB7YBH7TWYQ,Very good product,Very good product,Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R34QI5X6WMX824,5,20-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AE7C2BCO4B4UJMEDEV2U6SZQA4FQ,Aashish,AE7C2BCO4B4UJMEDEV2U6SZQA4FQ,Nice Xiaomi,very good 👍  all functions are. Working very well,Yes,B07X3P1N3Q,Not Deleted,Electric Blue,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R36JYTBPOLVNGE,5,20-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AF2IO5DABQU5IQGSNKPQNIE7HOPQ,Mr. Digit,AF2IO5DABQU5IQGSNKPQNIE7HOPQ,Good,Good camera with battery backup,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2VRONC2L8HWXG,5,20-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AFTARJPJD7Q3GVQJXFCTGNHEVQ6Q,Kripadyuti Sarkar,AFTARJPJD7Q3GVQJXFCTGNHEVQ6Q,Very good phone,The phone is a very good phone in budget,Yes,B07X3NZZJ1,Not Deleted,Shadow Black,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2I8LYQR752VB,5,19-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AETRWHJI7FLGK7VZNI4AVLMDFB6Q,Amazon Customer,AETRWHJI7FLGK7VZNI4AVLMDFB6Q,Very good products in Amazon,Very good products,No,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3UV262DPGA25F,5,19-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AG72NNKOEWJ3GM5P6OITC5QYCBBQ,Amazon Customer,AG72NNKOEWJ3GM5P6OITC5QYCBBQ,Good,"Excellent quality
But after unlocking takes slight time to visible home screen",Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3940MRKEVQU8F,5,19-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHC57JNXUOYH746CUPPHDGKWBXKA,Amazon Customer,AHC57JNXUOYH746CUPPHDGKWBXKA,Great phone,Value for the money,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1C8YOCU1EABRB,5,19-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AGE25G3REJ5ORQALOSXQNDKKME7Q,Rahul Sahu,AGE25G3REJ5ORQALOSXQNDKKME7Q,V nice,V good,No,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2A2KHB60FJF6W,5,19-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHGZ234SQOPUABNQ6X2IA5XBVVNQ,Saboor Khan,AHGZ234SQOPUABNQ6X2IA5XBVVNQ,Thanks very good,Thanks all future very good,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2SQZ7VA4ZKPFV,5,19-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHY6VGWWC6TIBINLFZUEGPIEJOJQ,Mohammad Rahil,AHY6VGWWC6TIBINLFZUEGPIEJOJQ,Awesome product,I am i love with MI phones,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1IJ713L3VCZ78,5,19-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHQKRL3Z44BEQYJU35ZBZYYPJMOA,DHANAJI KAPSE,AHQKRL3Z44BEQYJU35ZBZYYPJMOA,Unbeatable 📷,Best budget,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R31CSTFEK8I46C,5,19-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AH6EUVOHVT5FKZR3IDVT3Q4GYERA,Nilesh Mohite,AH6EUVOHVT5FKZR3IDVT3Q4GYERA,Excellent Mobile,Operating System Very Nice,Yes,B07X3NZZJ1,Not Deleted,Shadow Black,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1LTCWTOY0MB34,5,18-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHO23OZWAWD2LT7QPLXVQ2WWWRVA,David sawyers,AHO23OZWAWD2LT7QPLXVQ2WWWRVA,Amazing,An amazing phone for an amazing price. This was a gift for my sister. I used it for a few days and I really am in love with it. Cheers!,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3V05CIIKJLKV,5,17-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AHKEVFAL4NLEQUHUIOSXGMP5LGSA,Kuldeep singh,AHKEVFAL4NLEQUHUIOSXGMP5LGSA,Charger not working,Mobile is best but now charger of it is not working is it in guarantee period so please exchange its charger.,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RXCL4I5ZF4LPU,5,17-04-2020,https://www.amazon.in/gp/profile/amzn1.account.AE2QSZJN75NY5PI37FWEIBL2GZPA,Mahendra,AE2QSZJN75NY5PI37FWEIBL2GZPA,Awesome Product in 16k price segment...,Nice product under 20k...,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
